MaxAgent,MinAgent,probability,outcome,vote_failure,belief_max,belief_min
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.47000000000000003,0.47333333333333333,0.7533333333333333,0.11320754716981132,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.47000000000000003,0.4766666666666667,0.7466666666666667,0.11320754716981132,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.47000000000000003,0.53,0.7366666666666667,0.11320754716981132,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.47000000000000003,0.51,0.7166666666666667,0.1320754716981132,0.02127659574468085
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.48000000000000004,0.48,0.7433333333333333,0.11538461538461539,0.041666666666666664
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.48000000000000004,0.4766666666666667,0.75,0.09615384615384616,0.020833333333333332
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.48000000000000004,0.48,0.78,0.07692307692307693,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.48000000000000004,0.4866666666666667,0.76,0.07692307692307693,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.48000000000000004,0.48,0.76,0.07692307692307693,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.48000000000000004,0.4266666666666667,0.7766666666666666,0.07692307692307693,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.48000000000000004,0.41333333333333333,0.74,0.09615384615384616,0.020833333333333332
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.48000000000000004,0.46,0.7566666666666667,0.09615384615384616,0.020833333333333332
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.48000000000000004,0.49333333333333335,0.7333333333333333,0.07692307692307693,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.48000000000000004,0.4266666666666667,0.7466666666666667,0.09615384615384616,0.020833333333333332
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.49,0.4266666666666667,0.77,0.0392156862745098,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.49,0.41,0.77,0.058823529411764705,0.02040816326530612
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.49,0.44,0.7833333333333333,0.0392156862745098,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.49,0.48333333333333334,0.7766666666666666,0.0392156862745098,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.49,0.47,0.77,0.0392156862745098,0.0
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.49,0.4033333333333333,0.7633333333333333,0.058823529411764705,0.02040816326530612
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.49,0.43,0.7733333333333333,0.058823529411764705,0.02040816326530612
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.49,0.43666666666666665,0.7833333333333333,0.058823529411764705,0.02040816326530612
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.49,0.48,0.7566666666666667,0.058823529411764705,0.02040816326530612
MaxGrimTriggerAgent,MinGrimTriggerAgent,0.49,0.43666666666666665,0.7833333333333333,0.0392156862745098,0.0
MaxRandomAgent,MinRandomAgent,0.01,0.9866666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.01,0.9866666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.01,0.9766666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.01,0.9766666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.01,0.99,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.01,0.9833333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.01,0.9866666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.01,0.9766666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.01,0.9766666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.01,0.99,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.02,0.95,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.02,0.9733333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.02,0.9633333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.02,0.9566666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.02,0.9633333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.02,0.9466666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.02,0.9566666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.02,0.96,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.02,0.9433333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.02,0.9433333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.03,0.92,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.03,0.9433333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.03,0.9233333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.03,0.9433333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.03,0.9333333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.03,0.94,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.03,0.95,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.03,0.9466666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.03,0.9533333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.03,0.9366666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.04,0.9366666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.04,0.9333333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.04,0.9266666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.04,0.92,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.04,0.8933333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.04,0.9,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.04,0.91,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.04,0.8933333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.04,0.93,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.04,0.9333333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.05,0.9033333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.05,0.91,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.05,0.9133333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.05,0.8933333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.05,0.9133333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.05,0.9033333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.05,0.9066666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.05,0.9166666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.05,0.8966666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.05,0.9133333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.060000000000000005,0.8833333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.060000000000000005,0.9033333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.060000000000000005,0.9,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.060000000000000005,0.8666666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.060000000000000005,0.8866666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.060000000000000005,0.8766666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.060000000000000005,0.89,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.060000000000000005,0.89,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.060000000000000005,0.8833333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.060000000000000005,0.8733333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.06999999999999999,0.8766666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.06999999999999999,0.8833333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.06999999999999999,0.87,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.06999999999999999,0.8766666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.06999999999999999,0.87,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.06999999999999999,0.8933333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.06999999999999999,0.87,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.06999999999999999,0.8933333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.06999999999999999,0.86,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.06999999999999999,0.8766666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.08,0.83,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.08,0.8433333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.08,0.88,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.08,0.8166666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.08,0.86,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.08,0.8533333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.08,0.79,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.08,0.85,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.08,0.8433333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.08,0.83,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.09,0.8066666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.09,0.83,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.09,0.8333333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.09,0.82,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.09,0.82,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.09,0.8333333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.09,0.7966666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.09,0.8233333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.09,0.8466666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.09,0.82,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.09999999999999999,0.82,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.09999999999999999,0.8266666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.09999999999999999,0.82,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.09999999999999999,0.7966666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.09999999999999999,0.8166666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.09999999999999999,0.8033333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.09999999999999999,0.81,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.09999999999999999,0.79,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.09999999999999999,0.79,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.09999999999999999,0.8,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.11,0.8066666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.11,0.7966666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.11,0.7866666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.11,0.79,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.11,0.78,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.11,0.7733333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.11,0.75,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.11,0.81,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.11,0.81,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.11,0.82,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.12,0.8,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.12,0.7633333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.12,0.74,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.12,0.7966666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.12,0.7533333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.12,0.7733333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.12,0.79,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.12,0.78,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.12,0.7666666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.12,0.76,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.13,0.7833333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.13,0.7033333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.13,0.7566666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.13,0.7466666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.13,0.7666666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.13,0.7666666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.13,0.7566666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.13,0.7466666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.13,0.7433333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.13,0.7233333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.14,0.75,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.14,0.7166666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.14,0.7566666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.14,0.73,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.14,0.7366666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.14,0.7066666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.14,0.73,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.14,0.72,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.14,0.7366666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.14,0.7366666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.15000000000000002,0.75,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.15000000000000002,0.7266666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.15000000000000002,0.7266666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.15000000000000002,0.7266666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.15000000000000002,0.74,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.15000000000000002,0.74,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.15000000000000002,0.7166666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.15000000000000002,0.7266666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.15000000000000002,0.6866666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.15000000000000002,0.7133333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.16,0.7266666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.16,0.69,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.16,0.6933333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.16,0.7033333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.16,0.71,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.16,0.71,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.16,0.7233333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.16,0.7066666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.16,0.6833333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.16,0.72,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.17,0.6633333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.17,0.6766666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.17,0.73,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.17,0.69,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.17,0.6966666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.17,0.66,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.17,0.6833333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.17,0.6466666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.17,0.6933333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.17,0.7,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.18000000000000002,0.68,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.18000000000000002,0.6866666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.18000000000000002,0.6266666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.18000000000000002,0.6733333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.18000000000000002,0.71,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.18000000000000002,0.6766666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.18000000000000002,0.68,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.18000000000000002,0.6566666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.18000000000000002,0.6666666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.18000000000000002,0.6966666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.19,0.63,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.19,0.6466666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.19,0.63,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.19,0.67,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.19,0.6833333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.19,0.6833333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.19,0.6566666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.19,0.6333333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.19,0.6666666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.19,0.6333333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.2,0.6266666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.2,0.6233333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.2,0.6266666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.2,0.63,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.2,0.6266666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.2,0.6433333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.2,0.6166666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.2,0.5966666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.2,0.6133333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.2,0.6066666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.21000000000000002,0.6266666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.21000000000000002,0.6166666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.21000000000000002,0.6,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.21000000000000002,0.62,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.21000000000000002,0.5833333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.21000000000000002,0.6066666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.21000000000000002,0.6133333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.21000000000000002,0.6133333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.21000000000000002,0.5933333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.21000000000000002,0.6066666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.22,0.6033333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.22,0.6366666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.22,0.58,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.22,0.5633333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.22,0.5666666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.22,0.64,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.22,0.5966666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.22,0.6166666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.22,0.5666666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.22,0.6466666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.23,0.6133333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.23,0.59,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.23,0.5633333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.23,0.6,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.23,0.59,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.23,0.6066666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.23,0.6033333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.23,0.5666666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.23,0.6266666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.23,0.6066666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.24000000000000002,0.5666666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.24000000000000002,0.56,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.24000000000000002,0.57,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.24000000000000002,0.59,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.24000000000000002,0.57,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.24000000000000002,0.57,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.24000000000000002,0.5633333333333334,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.24000000000000002,0.57,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.24000000000000002,0.5766666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.24000000000000002,0.6066666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.25,0.5566666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.25,0.5566666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.25,0.5333333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.25,0.5266666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.25,0.5366666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.25,0.56,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.25,0.61,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.25,0.54,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.25,0.57,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.25,0.5433333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.26,0.5433333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.26,0.5166666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.26,0.5466666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.26,0.5366666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.26,0.5233333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.26,0.5466666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.26,0.5233333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.26,0.54,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.26,0.5466666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.26,0.5366666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.27,0.5066666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.27,0.5166666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.27,0.49666666666666665,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.27,0.52,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.27,0.51,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.27,0.5233333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.27,0.5266666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.27,0.53,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.27,0.5266666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.27,0.5233333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.28,0.49666666666666665,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.28,0.5166666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.28,0.47333333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.28,0.5266666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.28,0.52,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.28,0.5366666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.28,0.49333333333333335,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.28,0.5366666666666666,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.28,0.5233333333333333,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.28,0.49333333333333335,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.29000000000000004,0.53,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.29000000000000004,0.5,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.29000000000000004,0.4866666666666667,0.0,1.0,1.0
MaxRandomAgent,MinRandomAgent,0.29000000000000004,0.5433333333333333,0.0,1.0,1.0
